
  0%|▎                                                                                 | 424/100000 [00:01<05:13, 317.19it/s]
epoch 76400  training loss: 0.031246626749634743
epoch 76400  clean testing loss: 0.10539393126964569
epoch 76500  training loss: 0.031246356666088104
epoch 76500  clean testing loss: 0.1053805872797966
epoch 76600  training loss: 0.031238729134202003

 77%|█████████████████████████████████████████████████████████████▌                  | 76980/100000 [05:35<01:44, 221.15it/s]
epoch 76700  training loss: 0.031236259266734123
epoch 76700  clean testing loss: 0.10544077306985855
epoch 76800  training loss: 0.031229592859745026
epoch 76800  clean testing loss: 0.10544804483652115
epoch 76900  training loss: 0.031226791441440582
epoch 76900  clean testing loss: 0.10540387779474258
epoch 77000  training loss: 0.03122008591890335
epoch 77000  clean testing loss: 0.10541166365146637

 77%|█████████████████████████████████████████████████████████████▉                  | 77393/100000 [05:46<01:46, 211.86it/s]
epoch 77100  training loss: 0.031220491975545883
epoch 77100  clean testing loss: 0.10535009950399399
epoch 77200  training loss: 0.031213967129588127
epoch 77200  clean testing loss: 0.10546761006116867
epoch 77300  training loss: 0.031206902116537094
epoch 77300  clean testing loss: 0.10540079325437546
epoch 77400  training loss: 0.031204434111714363

 78%|██████████████████████████████████████████████████████████████▎                 | 77835/100000 [05:48<01:41, 219.05it/s]
epoch 77500  training loss: 0.031198576092720032
epoch 77500  clean testing loss: 0.10544389486312866
epoch 77600  training loss: 0.031193014234304428
epoch 77600  clean testing loss: 0.10543906688690186
epoch 77700  training loss: 0.031191766262054443
epoch 77700  clean testing loss: 0.10550441592931747
epoch 77800  training loss: 0.031188081949949265

 78%|██████████████████████████████████████████████████████████████▌                 | 78246/100000 [05:50<01:39, 217.97it/s]
epoch 77900  training loss: 0.031181039288640022
epoch 77900  clean testing loss: 0.10549846291542053
epoch 78000  training loss: 0.031178921461105347
epoch 78000  clean testing loss: 0.1054299995303154
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 78100  training loss: 0.031171342357993126
epoch 78100  clean testing loss: 0.10547652095556259
epoch 78200  training loss: 0.031169114634394646

 79%|██████████████████████████████████████████████████████████████▉                 | 78686/100000 [05:52<01:39, 214.83it/s]
epoch 78300  training loss: 0.03116524964570999
epoch 78300  clean testing loss: 0.1054948940873146
epoch 78400  training loss: 0.03116203285753727
epoch 78400  clean testing loss: 0.10546907782554626
epoch 78500  training loss: 0.03115851804614067
epoch 78500  clean testing loss: 0.10547030717134476
epoch 78600  training loss: 0.031153466552495956
epoch 78600  clean testing loss: 0.10550917685031891
epoch 78700  training loss: 0.031149469316005707

 79%|███████████████████████████████████████████████████████████████▎                | 79126/100000 [05:54<01:34, 221.63it/s]
epoch 78800  training loss: 0.03114805556833744
epoch 78800  clean testing loss: 0.10548073053359985
epoch 78900  training loss: 0.031141210347414017
epoch 78900  clean testing loss: 0.10549238324165344
epoch 79000  training loss: 0.031138185411691666
epoch 79000  clean testing loss: 0.10550015419721603
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 79100  training loss: 0.031134191900491714

 80%|███████████████████████████████████████████████████████████████▋                | 79563/100000 [05:56<01:33, 218.05it/s]
epoch 79200  training loss: 0.031131871044635773
epoch 79200  clean testing loss: 0.10546126961708069
epoch 79300  training loss: 0.031127039343118668
epoch 79300  clean testing loss: 0.10551980882883072
epoch 79400  training loss: 0.03112264722585678
epoch 79400  clean testing loss: 0.10547616332769394
epoch 79500  training loss: 0.031119421124458313

 80%|████████████████████████████████████████████████████████████████                | 80005/100000 [05:58<01:30, 220.92it/s]
epoch 79600  training loss: 0.03111659549176693
epoch 79600  clean testing loss: 0.10549527406692505
epoch 79700  training loss: 0.031111881136894226
epoch 79700  clean testing loss: 0.10551615059375763
epoch 79800  training loss: 0.0311074648052454
epoch 79800  clean testing loss: 0.10551510006189346
epoch 79900  training loss: 0.031103970482945442
epoch 79900  clean testing loss: 0.10553917288780212
epoch 80000  training loss: 0.031099660322070122
epoch 80000  clean testing loss: 0.10551785677671432

 80%|████████████████████████████████████████████████████████████████▎               | 80442/100000 [06:00<01:28, 220.02it/s]
epoch 80100  training loss: 0.031095042824745178
epoch 80100  clean testing loss: 0.10551245510578156
epoch 80200  training loss: 0.031092045828700066
epoch 80200  clean testing loss: 0.10557941347360611
epoch 80300  training loss: 0.03108738176524639
epoch 80300  clean testing loss: 0.10555905103683472
epoch 80400  training loss: 0.03108369931578636

 81%|████████████████████████████████████████████████████████████████▋               | 80883/100000 [06:02<01:29, 213.87it/s]
epoch 80500  training loss: 0.031082654371857643
epoch 80500  clean testing loss: 0.10555847734212875
epoch 80600  training loss: 0.03107629530131817
epoch 80600  clean testing loss: 0.10550574958324432
epoch 80700  training loss: 0.031070526689291
epoch 80700  clean testing loss: 0.10557109117507935
epoch 80800  training loss: 0.031067071482539177
epoch 80800  clean testing loss: 0.10560241341590881
epoch 80900  training loss: 0.03106270544230938

 81%|█████████████████████████████████████████████████████████████████               | 81326/100000 [06:04<01:24, 219.71it/s]
epoch 81000  training loss: 0.031059302389621735
epoch 81000  clean testing loss: 0.10560983419418335
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 81100  training loss: 0.031055716797709465
epoch 81100  clean testing loss: 0.10554872453212738
epoch 81200  training loss: 0.031052906066179276
epoch 81200  clean testing loss: 0.10556958615779877
epoch 81300  training loss: 0.031049534678459167

 82%|█████████████████████████████████████████████████████████████████▍              | 81769/100000 [06:06<01:25, 214.13it/s]
epoch 81400  training loss: 0.031045682728290558
epoch 81400  clean testing loss: 0.10555897653102875
epoch 81500  training loss: 0.031042901799082756
epoch 81500  clean testing loss: 0.10561485588550568
epoch 81600  training loss: 0.03104088082909584
epoch 81600  clean testing loss: 0.10557692497968674
epoch 81700  training loss: 0.031036676838994026

 82%|█████████████████████████████████████████████████████████████████▊              | 82217/100000 [06:08<01:20, 219.95it/s]
epoch 81800  training loss: 0.031033333390951157
epoch 81800  clean testing loss: 0.10557474195957184
epoch 81900  training loss: 0.03102882392704487
epoch 81900  clean testing loss: 0.10562576353549957
epoch 82000  training loss: 0.031027140095829964
epoch 82000  clean testing loss: 0.10558860003948212
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 82100  training loss: 0.031021157279610634
epoch 82100  clean testing loss: 0.10566556453704834
epoch 82200  training loss: 0.031019296497106552

 83%|██████████████████████████████████████████████████████████████████▏             | 82662/100000 [06:10<01:20, 215.36it/s]
epoch 82300  training loss: 0.03101460076868534
epoch 82300  clean testing loss: 0.10561033338308334
epoch 82400  training loss: 0.031011635437607765
epoch 82400  clean testing loss: 0.10565844923257828
epoch 82500  training loss: 0.0310071911662817
epoch 82500  clean testing loss: 0.10561355203390121
epoch 82600  training loss: 0.03100508078932762

 83%|██████████████████████████████████████████████████████████████████▍             | 83085/100000 [06:12<01:19, 213.84it/s]
epoch 82700  training loss: 0.031001746654510498
epoch 82700  clean testing loss: 0.10568854957818985
epoch 82800  training loss: 0.030998095870018005
epoch 82800  clean testing loss: 0.10563777387142181
epoch 82900  training loss: 0.03099510259926319
epoch 82900  clean testing loss: 0.10570532828569412
epoch 83000  training loss: 0.0309904795140028
epoch 83000  clean testing loss: 0.10568898171186447
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 83100  training loss: 0.030988309532403946

 84%|██████████████████████████████████████████████████████████████████▊             | 83530/100000 [06:14<01:14, 222.21it/s]
epoch 83200  training loss: 0.030984465032815933
epoch 83200  clean testing loss: 0.10566000640392303
epoch 83300  training loss: 0.030980611220002174
epoch 83300  clean testing loss: 0.10568882524967194
epoch 83400  training loss: 0.030978253111243248
epoch 83400  clean testing loss: 0.10572150349617004
epoch 83500  training loss: 0.030973302200436592

 84%|███████████████████████████████████████████████████████████████████▏            | 83978/100000 [06:16<01:13, 218.76it/s]
epoch 83600  training loss: 0.030970757827162743
epoch 83600  clean testing loss: 0.10571817308664322
epoch 83700  training loss: 0.03096713311970234
epoch 83700  clean testing loss: 0.10572739690542221
epoch 83800  training loss: 0.030963202938437462
epoch 83800  clean testing loss: 0.10573605448007584
epoch 83900  training loss: 0.030959608033299446

 84%|███████████████████████████████████████████████████████████████████▌            | 84420/100000 [06:18<01:10, 219.73it/s]
epoch 84000  training loss: 0.030956927686929703
epoch 84000  clean testing loss: 0.10573621094226837
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 84100  training loss: 0.030952712520956993
epoch 84100  clean testing loss: 0.10577776283025742
epoch 84200  training loss: 0.03094910830259323
epoch 84200  clean testing loss: 0.10576067119836807
epoch 84300  training loss: 0.03094710037112236
epoch 84300  clean testing loss: 0.10580185800790787
epoch 84400  training loss: 0.03094644844532013

 84%|███████████████████████████████████████████████████████████████████▌            | 84487/100000 [06:18<01:16, 203.54it/s]
epoch 84500  training loss: 0.03094090148806572
epoch 84500  clean testing loss: 0.1058078184723854
epoch 84600  training loss: 0.030938168987631798
epoch 84600  clean testing loss: 0.10578834265470505
epoch 84700  training loss: 0.030935628339648247
epoch 84700  clean testing loss: 0.10581439733505249
epoch 84800  training loss: 0.03093220293521881
epoch 84800  clean testing loss: 0.10580731183290482
epoch 84900  training loss: 0.03093002177774906
epoch 84900  clean testing loss: 0.10580223053693771
epoch 85000  training loss: 0.030927008017897606
epoch 85000  clean testing loss: 0.10584504157304764
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 85100  training loss: 0.030924005433917046
epoch 85100  clean testing loss: 0.1058441698551178
epoch 85200  training loss: 0.03092085011303425
epoch 85200  clean testing loss: 0.10584548860788345
epoch 85300  training loss: 0.0309173371642828

 85%|████████████████████████████████████████████████████████████████████▎           | 85357/100000 [06:23<01:16, 191.66it/s]
epoch 85400  training loss: 0.03091501072049141
epoch 85400  clean testing loss: 0.10587543249130249
epoch 85500  training loss: 0.03091251850128174
epoch 85500  clean testing loss: 0.1058482751250267
epoch 85600  training loss: 0.030909884721040726
epoch 85600  clean testing loss: 0.10586720705032349
epoch 85700  training loss: 0.03090609423816204

 86%|████████████████████████████████████████████████████████████████████▌           | 85754/100000 [06:25<01:10, 201.31it/s]
epoch 85800  training loss: 0.030902745202183723
epoch 85800  clean testing loss: 0.10590755194425583
epoch 85900  training loss: 0.030899664387106895
epoch 85900  clean testing loss: 0.10591965168714523
epoch 86000  training loss: 0.03089604713022709
epoch 86000  clean testing loss: 0.10590102523565292
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 86100  training loss: 0.03089420311152935

 86%|████████████████████████████████████████████████████████████████████▉           | 86144/100000 [06:27<01:14, 185.82it/s]
epoch 86200  training loss: 0.03089076839387417
epoch 86200  clean testing loss: 0.10595105588436127
epoch 86300  training loss: 0.030887480825185776
epoch 86300  clean testing loss: 0.10594858229160309
epoch 86400  training loss: 0.030885180458426476
epoch 86400  clean testing loss: 0.10595396161079407
epoch 86500  training loss: 0.030883541330695152

 87%|█████████████████████████████████████████████████████████████████████▏          | 86539/100000 [06:29<01:06, 201.84it/s]
epoch 86600  training loss: 0.030877992510795593
epoch 86600  clean testing loss: 0.10598186403512955
epoch 86700  training loss: 0.03087598644196987
epoch 86700  clean testing loss: 0.1059776023030281
epoch 86800  training loss: 0.030873693525791168
epoch 86800  clean testing loss: 0.10595498234033585
epoch 86900  training loss: 0.030871938914060593

 87%|█████████████████████████████████████████████████████████████████████▌          | 86934/100000 [06:31<01:06, 195.89it/s]
epoch 87000  training loss: 0.030868062749505043
epoch 87000  clean testing loss: 0.10598690062761307
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 87100  training loss: 0.030863923951983452
epoch 87100  clean testing loss: 0.10598691552877426
epoch 87200  training loss: 0.0308612622320652
epoch 87200  clean testing loss: 0.1059926375746727
epoch 87300  training loss: 0.03085894137620926

 87%|█████████████████████████████████████████████████████████████████████▊          | 87329/100000 [06:33<01:03, 199.07it/s]
epoch 87400  training loss: 0.030857719480991364
epoch 87400  clean testing loss: 0.10600734502077103
epoch 87500  training loss: 0.030853858217597008
epoch 87500  clean testing loss: 0.10601210594177246
epoch 87600  training loss: 0.03085072711110115
epoch 87600  clean testing loss: 0.10603119432926178
epoch 87700  training loss: 0.030848786234855652

 88%|██████████████████████████████████████████████████████████████████████▏         | 87719/100000 [06:35<01:04, 191.88it/s]
epoch 87800  training loss: 0.03084641322493553
epoch 87800  clean testing loss: 0.10601392388343811
epoch 87900  training loss: 0.030843431130051613
epoch 87900  clean testing loss: 0.10604474693536758
epoch 88000  training loss: 0.03084094449877739
epoch 88000  clean testing loss: 0.10607175529003143
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 88100  training loss: 0.030838171020150185

 88%|██████████████████████████████████████████████████████████████████████▍         | 88112/100000 [06:37<00:59, 200.67it/s]
epoch 88200  training loss: 0.03083624877035618
epoch 88200  clean testing loss: 0.10607495158910751
epoch 88300  training loss: 0.03083294816315174
epoch 88300  clean testing loss: 0.10606009513139725
epoch 88400  training loss: 0.03083118610084057
epoch 88400  clean testing loss: 0.1060996726155281
epoch 88500  training loss: 0.0308273583650589

 89%|██████████████████████████████████████████████████████████████████████▊         | 88505/100000 [06:39<00:58, 197.18it/s]
epoch 88600  training loss: 0.030824674293398857
epoch 88600  clean testing loss: 0.1061079129576683
epoch 88700  training loss: 0.030822385102510452
epoch 88700  clean testing loss: 0.10608159750699997
epoch 88800  training loss: 0.030819416046142578

 89%|███████████████████████████████████████████████████████████████████████         | 88899/100000 [06:41<00:55, 199.84it/s]
epoch 88900  training loss: 0.030817139893770218
epoch 88900  clean testing loss: 0.10611075162887573
epoch 89000  training loss: 0.030814355239272118
epoch 89000  clean testing loss: 0.10610809922218323
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 89100  training loss: 0.0308124590665102
epoch 89100  clean testing loss: 0.10614088922739029
epoch 89200  training loss: 0.03080928884446621

 89%|███████████████████████████████████████████████████████████████████████▍        | 89291/100000 [06:43<00:54, 197.39it/s]
epoch 89300  training loss: 0.03080654703080654
epoch 89300  clean testing loss: 0.10613729059696198
epoch 89400  training loss: 0.03080437332391739
epoch 89400  clean testing loss: 0.10615018010139465
epoch 89500  training loss: 0.030801720917224884
epoch 89500  clean testing loss: 0.10611779987812042
epoch 89600  training loss: 0.03079885058104992

 90%|███████████████████████████████████████████████████████████████████████▊        | 89688/100000 [06:45<00:52, 197.36it/s]
epoch 89700  training loss: 0.03079698607325554
epoch 89700  clean testing loss: 0.10616637766361237
epoch 89800  training loss: 0.03079381212592125
epoch 89800  clean testing loss: 0.10616607964038849
epoch 89900  training loss: 0.030790911987423897
epoch 89900  clean testing loss: 0.10616371780633926
epoch 90000  training loss: 0.030788211151957512
epoch 90000  clean testing loss: 0.1061779335141182

 90%|████████████████████████████████████████████████████████████████████████        | 90081/100000 [06:47<00:51, 193.42it/s]
epoch 90100  training loss: 0.030785908922553062
epoch 90100  clean testing loss: 0.10619527846574783
epoch 90200  training loss: 0.03078332357108593
epoch 90200  clean testing loss: 0.10619853436946869
epoch 90300  training loss: 0.030781425535678864
epoch 90300  clean testing loss: 0.10621730238199234
epoch 90400  training loss: 0.030779030174016953

 90%|████████████████████████████████████████████████████████████████████████▍       | 90473/100000 [06:49<00:48, 195.93it/s]
epoch 90500  training loss: 0.0307773370295763
epoch 90500  clean testing loss: 0.10621506720781326
epoch 90600  training loss: 0.030774854123592377
epoch 90600  clean testing loss: 0.10624557733535767
epoch 90700  training loss: 0.03077281266450882
epoch 90700  clean testing loss: 0.1062380000948906
epoch 90800  training loss: 0.03077038750052452

 91%|████████████████████████████████████████████████████████████████████████▋       | 90848/100000 [06:51<00:48, 190.41it/s]
epoch 90900  training loss: 0.030767839401960373
epoch 90900  clean testing loss: 0.10624147206544876
epoch 91000  training loss: 0.030765503644943237
epoch 91000  clean testing loss: 0.10624600946903229
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 91100  training loss: 0.030763687565922737
epoch 91100  clean testing loss: 0.10625976324081421
epoch 91200  training loss: 0.030761055648326874

 91%|█████████████████████████████████████████████████████████████████████████       | 91260/100000 [06:53<00:44, 194.43it/s]
epoch 91300  training loss: 0.030758187174797058
epoch 91300  clean testing loss: 0.10627265274524689
epoch 91400  training loss: 0.030756628140807152
epoch 91400  clean testing loss: 0.10629326105117798
epoch 91500  training loss: 0.030754830688238144
epoch 91500  clean testing loss: 0.10627425462007523
epoch 91600  training loss: 0.030752034857869148

 92%|█████████████████████████████████████████████████████████████████████████▎      | 91654/100000 [06:55<00:42, 198.28it/s]
epoch 91700  training loss: 0.030749352648854256
epoch 91700  clean testing loss: 0.1062873899936676
epoch 91800  training loss: 0.030746979638934135
epoch 91800  clean testing loss: 0.10630436986684799
epoch 91900  training loss: 0.030744118615984917
epoch 91900  clean testing loss: 0.10633028298616409
epoch 92000  training loss: 0.030742378905415535
epoch 92000  clean testing loss: 0.10631713271141052


 92%|█████████████████████████████████████████████████████████████████████████▉      | 92448/100000 [06:59<00:38, 196.59it/s]
epoch 92100  training loss: 0.030739309266209602
epoch 92100  clean testing loss: 0.10634162276983261
epoch 92200  training loss: 0.030737213790416718
epoch 92200  clean testing loss: 0.10632547736167908
epoch 92300  training loss: 0.030734874308109283
epoch 92300  clean testing loss: 0.1063464879989624
epoch 92400  training loss: 0.030732590705156326

 93%|██████████████████████████████████████████████████████████████████████████▎     | 92825/100000 [07:01<00:38, 188.42it/s]
epoch 92500  training loss: 0.030730172991752625
epoch 92500  clean testing loss: 0.10634037107229233
epoch 92600  training loss: 0.03072827309370041
epoch 92600  clean testing loss: 0.10635295510292053
epoch 92700  training loss: 0.03072548843920231
epoch 92700  clean testing loss: 0.10637620836496353
epoch 92800  training loss: 0.030723579227924347

 93%|██████████████████████████████████████████████████████████████████████████▌     | 93222/100000 [07:03<00:33, 199.39it/s]
epoch 92900  training loss: 0.03072083555161953
epoch 92900  clean testing loss: 0.10637003183364868
epoch 93000  training loss: 0.030718551948666573
epoch 93000  clean testing loss: 0.10638724267482758
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 93100  training loss: 0.030717039480805397
epoch 93100  clean testing loss: 0.1064014807343483
epoch 93200  training loss: 0.030714163556694984
epoch 93200  clean testing loss: 0.10640379786491394
epoch 93300  training loss: 0.030712271109223366
epoch 93300  clean testing loss: 0.10641138255596161
epoch 93400  training loss: 0.030710451304912567
epoch 93400  clean testing loss: 0.10643118619918823
epoch 93500  training loss: 0.030708072707057
epoch 93500  clean testing loss: 0.10640901327133179
epoch 93600  training loss: 0.030706247314810753

 94%|██████████████████████████████████████████████████████████████████████████▉     | 93617/100000 [07:05<00:32, 195.65it/s]
epoch 93700  training loss: 0.030704213306307793
epoch 93700  clean testing loss: 0.10645251721143723
epoch 93800  training loss: 0.030702117830514908
epoch 93800  clean testing loss: 0.10644503682851791
epoch 93900  training loss: 0.03069980815052986
epoch 93900  clean testing loss: 0.1064431443810463
epoch 94000  training loss: 0.030697684735059738
epoch 94000  clean testing loss: 0.10646196454763412


 94%|███████████████████████████████████████████████████████████████████████████▌    | 94405/100000 [07:09<00:29, 190.22it/s]
epoch 94100  training loss: 0.03069560043513775
epoch 94100  clean testing loss: 0.10647229105234146
epoch 94200  training loss: 0.03069431520998478
epoch 94200  clean testing loss: 0.10647593438625336
epoch 94300  training loss: 0.030691733583807945

 95%|███████████████████████████████████████████████████████████████████████████▊    | 94796/100000 [07:11<00:26, 198.98it/s]
epoch 94400  training loss: 0.030690910294651985
epoch 94400  clean testing loss: 0.10647882521152496
epoch 94500  training loss: 0.03068828582763672
epoch 94500  clean testing loss: 0.10648199915885925
epoch 94600  training loss: 0.030685126781463623
epoch 94600  clean testing loss: 0.10649565607309341
epoch 94700  training loss: 0.030683385208249092

 95%|████████████████████████████████████████████████████████████████████████████▏   | 95187/100000 [07:13<00:24, 196.06it/s]
epoch 94800  training loss: 0.030682828277349472
epoch 94800  clean testing loss: 0.10650753229856491
epoch 94900  training loss: 0.03067946806550026
epoch 94900  clean testing loss: 0.1065138429403305
epoch 95000  training loss: 0.03067759796977043
epoch 95000  clean testing loss: 0.10651221126317978
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 95100  training loss: 0.030675653368234634

 96%|████████████████████████████████████████████████████████████████████████████▍   | 95581/100000 [07:15<00:22, 198.83it/s]
epoch 95200  training loss: 0.03067351132631302
epoch 95200  clean testing loss: 0.10653091967105865
epoch 95300  training loss: 0.030671583488583565
epoch 95300  clean testing loss: 0.10653360188007355
epoch 95400  training loss: 0.030669700354337692
epoch 95400  clean testing loss: 0.10653677582740784
epoch 95500  training loss: 0.030667094513773918

 96%|████████████████████████████████████████████████████████████████████████████▊   | 95977/100000 [07:17<00:20, 193.13it/s]
epoch 95600  training loss: 0.030665267258882523
epoch 95600  clean testing loss: 0.1065535917878151
epoch 95700  training loss: 0.030663663521409035
epoch 95700  clean testing loss: 0.10656365752220154
epoch 95800  training loss: 0.03066125139594078
epoch 95800  clean testing loss: 0.10656283050775528
epoch 95900  training loss: 0.030658891424536705

 96%|█████████████████████████████████████████████████████████████████████████████   | 96370/100000 [07:19<00:18, 199.47it/s]
epoch 96000  training loss: 0.030657008290290833
epoch 96000  clean testing loss: 0.10658678412437439
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 96100  training loss: 0.030654963105916977
epoch 96100  clean testing loss: 0.1065884456038475
epoch 96200  training loss: 0.030653635039925575
epoch 96200  clean testing loss: 0.10658762603998184
epoch 96300  training loss: 0.03065178357064724

 97%|█████████████████████████████████████████████████████████████████████████████▍  | 96766/100000 [07:21<00:16, 196.08it/s]
epoch 96400  training loss: 0.030650058761239052
epoch 96400  clean testing loss: 0.10660675913095474
epoch 96500  training loss: 0.03064855746924877
epoch 96500  clean testing loss: 0.10661251842975616
epoch 96600  training loss: 0.03064695931971073
epoch 96600  clean testing loss: 0.10660263895988464
epoch 96700  training loss: 0.030644560232758522

 97%|█████████████████████████████████████████████████████████████████████████████▋  | 97155/100000 [07:23<00:14, 193.74it/s]
epoch 96800  training loss: 0.03064286895096302
epoch 96800  clean testing loss: 0.10659558326005936
epoch 96900  training loss: 0.03064131550490856
epoch 96900  clean testing loss: 0.10660680383443832
epoch 97000  training loss: 0.030639370903372765
epoch 97000  clean testing loss: 0.1066221371293068
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 97100  training loss: 0.030637800693511963

 98%|██████████████████████████████████████████████████████████████████████████████  | 97549/100000 [07:25<00:12, 197.88it/s]
epoch 97200  training loss: 0.03063630871474743
epoch 97200  clean testing loss: 0.10661385208368301
epoch 97300  training loss: 0.030634790658950806
epoch 97300  clean testing loss: 0.10664243251085281
epoch 97400  training loss: 0.030632246285676956
epoch 97400  clean testing loss: 0.10665586590766907
epoch 97500  training loss: 0.030630281195044518

 98%|██████████████████████████████████████████████████████████████████████████████▎ | 97841/100000 [07:26<00:11, 192.86it/s]
epoch 97600  training loss: 0.03062819503247738
epoch 97600  clean testing loss: 0.10665448755025864
epoch 97700  training loss: 0.030626678839325905
epoch 97700  clean testing loss: 0.10665810853242874
epoch 97800  training loss: 0.030624905601143837
epoch 97800  clean testing loss: 0.10665254294872284
epoch 97900  training loss: 0.030622946098446846
epoch 97900  clean testing loss: 0.10665448009967804
epoch 98000  training loss: 0.030621163547039032
epoch 98000  clean testing loss: 0.10666506737470627
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 98100  training loss: 0.030619263648986816
epoch 98100  clean testing loss: 0.10666441917419434
epoch 98200  training loss: 0.030617717653512955
epoch 98200  clean testing loss: 0.10667737573385239
epoch 98300  training loss: 0.030615856871008873


 99%|██████████████████████████████████████████████████████████████████████████████▉ | 98629/100000 [07:30<00:07, 187.01it/s]
epoch 98400  training loss: 0.030614260584115982
epoch 98400  clean testing loss: 0.10668237507343292
epoch 98500  training loss: 0.03061271831393242
epoch 98500  clean testing loss: 0.1066899448633194
epoch 98600  training loss: 0.030610620975494385
epoch 98600  clean testing loss: 0.10668756067752838
epoch 98700  training loss: 0.03060963749885559

 99%|███████████████████████████████████████████████████████████████████████████████▏| 99020/100000 [07:32<00:05, 193.03it/s]
epoch 98800  training loss: 0.030607152730226517
epoch 98800  clean testing loss: 0.10670555382966995
epoch 98900  training loss: 0.03060535155236721
epoch 98900  clean testing loss: 0.10671143233776093
epoch 99000  training loss: 0.03060358576476574
epoch 99000  clean testing loss: 0.10670096427202225
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 99100  training loss: 0.030601484701037407

 99%|███████████████████████████████████████████████████████████████████████████████▌| 99413/100000 [07:35<00:03, 193.15it/s]
epoch 99200  training loss: 0.030600378289818764
epoch 99200  clean testing loss: 0.10671927779912949
epoch 99300  training loss: 0.03059905767440796
epoch 99300  clean testing loss: 0.10672344267368317
epoch 99400  training loss: 0.030597921460866928

100%|███████████████████████████████████████████████████████████████████████████████▊| 99810/100000 [07:37<00:00, 199.35it/s]
epoch 99500  training loss: 0.030596766620874405
epoch 99500  clean testing loss: 0.10672537237405777
epoch 99600  training loss: 0.0305947232991457
epoch 99600  clean testing loss: 0.10672742128372192
epoch 99700  training loss: 0.030593233183026314
epoch 99700  clean testing loss: 0.10672696679830551
epoch 99800  training loss: 0.030591851100325584

100%|███████████████████████████████████████████████████████████████████████████████| 100000/100000 [07:37<00:00, 218.35it/s]
epoch 99900  training loss: 0.030590413138270378
epoch 99900  clean testing loss: 0.106732077896595
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
