
  0%|▎                                                                                 | 340/100000 [00:01<06:06, 271.57it/s]
epoch 78600  training loss: 0.0633622482419014
epoch 78600  clean testing loss: 0.0547330416738987
epoch 78700  training loss: 0.06335965543985367

 79%|███████████████████████████████████████████████████████████████▎                | 79201/100000 [04:44<01:05, 319.67it/s]
epoch 78800  training loss: 0.06335713714361191
epoch 78800  clean testing loss: 0.054725512862205505
epoch 78900  training loss: 0.06335458904504776
epoch 78900  clean testing loss: 0.054736558347940445
epoch 79000  training loss: 0.06335204839706421
epoch 79000  clean testing loss: 0.05473834648728371
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 79100  training loss: 0.06334956735372543
epoch 79100  clean testing loss: 0.054742950946092606
epoch 79200  training loss: 0.06334702670574188
epoch 79200  clean testing loss: 0.054748740047216415
epoch 79300  training loss: 0.06334439665079117
epoch 79300  clean testing loss: 0.054758552461862564
epoch 79400  training loss: 0.06334184855222702

 80%|███████████████████████████████████████████████████████████████▊                | 79828/100000 [04:46<01:02, 321.34it/s]
epoch 79500  training loss: 0.06333930790424347
epoch 79500  clean testing loss: 0.05475744232535362
epoch 79600  training loss: 0.06333692371845245
epoch 79600  clean testing loss: 0.05476675555109978
epoch 79700  training loss: 0.06333424896001816
epoch 79700  clean testing loss: 0.05476410314440727
epoch 79800  training loss: 0.06333184242248535
epoch 79800  clean testing loss: 0.05477605015039444
epoch 79900  training loss: 0.06332914531230927
epoch 79900  clean testing loss: 0.05476529523730278
epoch 80000  training loss: 0.06332665681838989
epoch 80000  clean testing loss: 0.05477618798613548

 80%|████████████████████████████████████████████████████████████████▎               | 80420/100000 [04:48<01:00, 320.99it/s]
epoch 80100  training loss: 0.06332434713840485
epoch 80100  clean testing loss: 0.05479278415441513
epoch 80200  training loss: 0.06332183629274368
epoch 80200  clean testing loss: 0.0547972209751606
epoch 80300  training loss: 0.06331903487443924
epoch 80300  clean testing loss: 0.05479322373867035
epoch 80400  training loss: 0.06331656128168106
epoch 80400  clean testing loss: 0.054799675941467285
epoch 80500  training loss: 0.0633140429854393
epoch 80500  clean testing loss: 0.05478956177830696
epoch 80600  training loss: 0.06331165134906769

 81%|████████████████████████████████████████████████████████████████▊               | 81046/100000 [04:50<00:59, 318.23it/s]
epoch 80700  training loss: 0.06330915540456772
epoch 80700  clean testing loss: 0.05480782687664032
epoch 80800  training loss: 0.0633065328001976
epoch 80800  clean testing loss: 0.05482180416584015
epoch 80900  training loss: 0.06330401450395584
epoch 80900  clean testing loss: 0.054826684296131134
epoch 81000  training loss: 0.06330151855945587
epoch 81000  clean testing loss: 0.05482061952352524
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 81100  training loss: 0.0632995218038559
epoch 81100  clean testing loss: 0.054818686097860336
epoch 81200  training loss: 0.06329762190580368
epoch 81200  clean testing loss: 0.0548207052052021
epoch 81300  training loss: 0.06329549849033356

 82%|█████████████████████████████████████████████████████████████████▎              | 81703/100000 [04:52<00:57, 320.45it/s]
epoch 81400  training loss: 0.06329342722892761
epoch 81400  clean testing loss: 0.054829757660627365
epoch 81500  training loss: 0.06329154223203659
epoch 81500  clean testing loss: 0.0548349991440773
epoch 81600  training loss: 0.06328941881656647
epoch 81600  clean testing loss: 0.05482785776257515
epoch 81700  training loss: 0.06328733265399933
epoch 81700  clean testing loss: 0.05484010651707649
epoch 81800  training loss: 0.06328527629375458
epoch 81800  clean testing loss: 0.05484156310558319
epoch 81900  training loss: 0.06328326463699341

 82%|█████████████████████████████████████████████████████████████████▊              | 82326/100000 [04:54<00:54, 322.04it/s]
epoch 82000  training loss: 0.06328118592500687
epoch 82000  clean testing loss: 0.05484633892774582
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 82100  training loss: 0.0632791817188263
epoch 82100  clean testing loss: 0.05485592037439346
epoch 82200  training loss: 0.06327711045742035
epoch 82200  clean testing loss: 0.054853249341249466
epoch 82300  training loss: 0.06327497214078903
epoch 82300  clean testing loss: 0.05485691875219345
epoch 82400  training loss: 0.06327292323112488
epoch 82400  clean testing loss: 0.054862551391124725
epoch 82500  training loss: 0.06327097117900848

 83%|██████████████████████████████████████████████████████████████████▍             | 82984/100000 [04:56<00:53, 319.29it/s]
epoch 82600  training loss: 0.06326882541179657
epoch 82600  clean testing loss: 0.05486427620053291
epoch 82700  training loss: 0.06326667219400406
epoch 82700  clean testing loss: 0.05486420914530754
epoch 82800  training loss: 0.06326460093259811
epoch 82800  clean testing loss: 0.05486958473920822
epoch 82900  training loss: 0.06326249986886978
epoch 82900  clean testing loss: 0.054879724979400635
epoch 83000  training loss: 0.06326048821210861
epoch 83000  clean testing loss: 0.0548701286315918
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 83100  training loss: 0.06325849145650864
epoch 83100  clean testing loss: 0.05488352105021477
epoch 83200  training loss: 0.06325644999742508

 84%|██████████████████████████████████████████████████████████████████▉             | 83643/100000 [04:58<00:51, 318.27it/s]
epoch 83300  training loss: 0.06325425207614899
epoch 83300  clean testing loss: 0.05488929897546768
epoch 83400  training loss: 0.06325230747461319
epoch 83400  clean testing loss: 0.054886262863874435
epoch 83500  training loss: 0.06325014680624008
epoch 83500  clean testing loss: 0.05489542335271835
epoch 83600  training loss: 0.06324804574251175
epoch 83600  clean testing loss: 0.05489055812358856
epoch 83700  training loss: 0.06324592977762222
epoch 83700  clean testing loss: 0.054901979863643646
epoch 83800  training loss: 0.06324391067028046

 84%|███████████████████████████████████████████████████████████████████▎            | 84171/100000 [05:00<00:49, 322.05it/s]
epoch 83900  training loss: 0.06324175745248795
epoch 83900  clean testing loss: 0.05491183325648308
epoch 84000  training loss: 0.06323972344398499
epoch 84000  clean testing loss: 0.054910287261009216
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 84100  training loss: 0.0632379800081253
epoch 84100  clean testing loss: 0.05491137504577637
epoch 84200  training loss: 0.0632363110780716
epoch 84200  clean testing loss: 0.05490904673933983
epoch 84300  training loss: 0.06323467195034027

 85%|███████████████████████████████████████████████████████████████████▉            | 84930/100000 [05:02<00:46, 322.50it/s]
epoch 84400  training loss: 0.06323299556970596
epoch 84400  clean testing loss: 0.054920244961977005
epoch 84500  training loss: 0.06323129683732986
epoch 84500  clean testing loss: 0.05491730943322182
epoch 84600  training loss: 0.06322962045669556
epoch 84600  clean testing loss: 0.05491846054792404
epoch 84700  training loss: 0.06322792917490005
epoch 84700  clean testing loss: 0.05493130907416344
epoch 84800  training loss: 0.06322620809078217
epoch 84800  clean testing loss: 0.054930295795202255
epoch 84900  training loss: 0.06322453171014786
epoch 84900  clean testing loss: 0.0549231581389904
epoch 85000  training loss: 0.06322279572486877
epoch 85000  clean testing loss: 0.05493522062897682
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 85100  training loss: 0.06322114914655685

 85%|████████████████████████████████████████████████████████████████████▍           | 85489/100000 [05:04<00:45, 318.88it/s]
epoch 85200  training loss: 0.06321943551301956
epoch 85200  clean testing loss: 0.0549338161945343
epoch 85300  training loss: 0.0632176399230957
epoch 85300  clean testing loss: 0.054941654205322266
epoch 85400  training loss: 0.06321600824594498
epoch 85400  clean testing loss: 0.05494163557887077
epoch 85500  training loss: 0.0632142499089241
epoch 85500  clean testing loss: 0.054950255900621414
epoch 85600  training loss: 0.063212551176548
epoch 85600  clean testing loss: 0.05494372919201851
epoch 85700  training loss: 0.06321089714765549
epoch 85700  clean testing loss: 0.05495385080575943

epoch 85800  training loss: 0.06320914626121521
epoch 85800  clean testing loss: 0.05495850369334221
epoch 85900  training loss: 0.06320741027593613
epoch 85900  clean testing loss: 0.05495620146393776
epoch 86000  training loss: 0.06320580095052719
epoch 86000  clean testing loss: 0.05496150627732277
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 86100  training loss: 0.06320398300886154
epoch 86100  clean testing loss: 0.054964952170848846
epoch 86200  training loss: 0.06320229172706604
epoch 86200  clean testing loss: 0.05495750531554222
epoch 86300  training loss: 0.06320060044527054
epoch 86300  clean testing loss: 0.05496690794825554
epoch 86400  training loss: 0.06319887936115265

 87%|█████████████████████████████████████████████████████████████████████▍          | 86838/100000 [05:08<00:40, 322.72it/s]
epoch 86500  training loss: 0.06319722533226013
epoch 86500  clean testing loss: 0.05498151481151581
epoch 86600  training loss: 0.06319545954465866
epoch 86600  clean testing loss: 0.0549669973552227
epoch 86700  training loss: 0.06319378316402435
epoch 86700  clean testing loss: 0.05497894436120987
epoch 86800  training loss: 0.06319207698106766
epoch 86800  clean testing loss: 0.05496875196695328
epoch 86900  training loss: 0.06319043785333633
epoch 86900  clean testing loss: 0.05498329550027847
epoch 87000  training loss: 0.06318871676921844
epoch 87000  clean testing loss: 0.054984383285045624

 87%|█████████████████████████████████████████████████████████████████████▉          | 87495/100000 [05:11<00:40, 311.72it/s]
epoch 87100  training loss: 0.06318732351064682
epoch 87100  clean testing loss: 0.054989129304885864
epoch 87200  training loss: 0.06318587064743042
epoch 87200  clean testing loss: 0.05498611554503441
epoch 87300  training loss: 0.06318453699350357
epoch 87300  clean testing loss: 0.0549909807741642
epoch 87400  training loss: 0.06318305432796478
epoch 87400  clean testing loss: 0.054993078112602234
epoch 87500  training loss: 0.06318163871765137
epoch 87500  clean testing loss: 0.054993364959955215
epoch 87600  training loss: 0.06318029761314392
epoch 87600  clean testing loss: 0.054997608065605164
epoch 87700  training loss: 0.06317894905805588

 88%|██████████████████████████████████████████████████████████████████████▍         | 88118/100000 [05:12<00:37, 320.94it/s]
epoch 87800  training loss: 0.06317751109600067
epoch 87800  clean testing loss: 0.054996684193611145
epoch 87900  training loss: 0.06317606568336487
epoch 87900  clean testing loss: 0.05499781668186188
epoch 88000  training loss: 0.06317465007305145
epoch 88000  clean testing loss: 0.05500274896621704
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 88100  training loss: 0.0631733164191246
epoch 88100  clean testing loss: 0.05501120910048485
epoch 88200  training loss: 0.06317193806171417
epoch 88200  clean testing loss: 0.0550060011446476
epoch 88300  training loss: 0.06317047029733658

 89%|███████████████████████████████████████████████████████████████████████         | 88779/100000 [05:15<00:34, 322.15it/s]
epoch 88400  training loss: 0.06316906213760376
epoch 88400  clean testing loss: 0.05501599982380867
epoch 88500  training loss: 0.06316765397787094
epoch 88500  clean testing loss: 0.055014293640851974
epoch 88600  training loss: 0.06316622346639633
epoch 88600  clean testing loss: 0.05502285435795784
epoch 88700  training loss: 0.06316488236188889
epoch 88700  clean testing loss: 0.05502065643668175
epoch 88800  training loss: 0.06316342949867249
epoch 88800  clean testing loss: 0.055025409907102585
epoch 88900  training loss: 0.06316202878952026
epoch 88900  clean testing loss: 0.05502810329198837
epoch 89000  training loss: 0.06316064298152924
epoch 89000  clean testing loss: 0.05502350628376007

 89%|███████████████████████████████████████████████████████████████████████▌        | 89405/100000 [05:16<00:33, 320.52it/s]
epoch 89100  training loss: 0.06315934658050537
epoch 89100  clean testing loss: 0.05503220483660698
epoch 89200  training loss: 0.06315779685974121
epoch 89200  clean testing loss: 0.05503145232796669
epoch 89300  training loss: 0.06315643340349197
epoch 89300  clean testing loss: 0.05503593757748604
epoch 89400  training loss: 0.06315495073795319
epoch 89400  clean testing loss: 0.05503763258457184
epoch 89500  training loss: 0.06315361708402634
epoch 89500  clean testing loss: 0.05503910407423973
epoch 89600  training loss: 0.06315206736326218

 90%|████████████████████████████████████████████████████████████████████████        | 90065/100000 [05:19<00:31, 319.04it/s]
epoch 89700  training loss: 0.06315022706985474
epoch 89700  clean testing loss: 0.055041659623384476
epoch 89800  training loss: 0.06314841657876968
epoch 89800  clean testing loss: 0.05504583194851875
epoch 89900  training loss: 0.06314659863710403
epoch 89900  clean testing loss: 0.0550401546061039
epoch 90000  training loss: 0.06314481794834137
epoch 90000  clean testing loss: 0.05504341423511505
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 90100  training loss: 0.06314358860254288
epoch 90100  clean testing loss: 0.055045243352651596
epoch 90200  training loss: 0.06314247846603394

 91%|████████████████████████████████████████████████████████████████████████▌       | 90724/100000 [05:21<00:28, 322.99it/s]
epoch 90300  training loss: 0.06314138323068619
epoch 90300  clean testing loss: 0.05505106970667839
epoch 90400  training loss: 0.06314022839069366
epoch 90400  clean testing loss: 0.05505276471376419
epoch 90500  training loss: 0.06313913315534592
epoch 90500  clean testing loss: 0.05505414679646492
epoch 90600  training loss: 0.06313793361186981
epoch 90600  clean testing loss: 0.05505704879760742
epoch 90700  training loss: 0.06313680112361908
epoch 90700  clean testing loss: 0.055054131895303726
epoch 90800  training loss: 0.06313564628362656
epoch 90800  clean testing loss: 0.055052876472473145
epoch 90900  training loss: 0.06313454359769821

 91%|████████████████████████████████████████████████████████████████████████▉       | 91185/100000 [05:22<00:27, 321.55it/s]
epoch 91000  training loss: 0.06313340365886688
epoch 91000  clean testing loss: 0.0550636425614357
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 91100  training loss: 0.0631321370601654
epoch 91100  clean testing loss: 0.05506620556116104
epoch 91200  training loss: 0.06313080340623856
epoch 91200  clean testing loss: 0.05506574735045433
epoch 91300  training loss: 0.06312950700521469
epoch 91300  clean testing loss: 0.055061597377061844
epoch 91400  training loss: 0.06312838941812515
epoch 91400  clean testing loss: 0.05507562682032585
epoch 91500  training loss: 0.06312710791826248

 92%|█████████████████████████████████████████████████████████████████████████▍      | 91845/100000 [05:24<00:25, 321.73it/s]
epoch 91600  training loss: 0.06312580406665802
epoch 91600  clean testing loss: 0.055069535970687866
epoch 91700  training loss: 0.06312460452318192
epoch 91700  clean testing loss: 0.05507328361272812
epoch 91800  training loss: 0.06312341243028641
epoch 91800  clean testing loss: 0.05507294833660126
epoch 91900  training loss: 0.06312216073274612
epoch 91900  clean testing loss: 0.05507401376962662
epoch 92000  training loss: 0.0631210207939148
epoch 92000  clean testing loss: 0.05507843568921089
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 92100  training loss: 0.06311985850334167
epoch 92100  clean testing loss: 0.05507757142186165
epoch 92200  training loss: 0.06311872601509094

 92%|█████████████████████████████████████████████████████████████████████████▉      | 92472/100000 [05:26<00:23, 322.24it/s]
epoch 92300  training loss: 0.06311753392219543
epoch 92300  clean testing loss: 0.05508188158273697
epoch 92400  training loss: 0.06311636418104172
epoch 92400  clean testing loss: 0.05508023872971535
epoch 92500  training loss: 0.06311525404453278
epoch 92500  clean testing loss: 0.05508492514491081
epoch 92600  training loss: 0.06311418116092682
epoch 92600  clean testing loss: 0.05508855730295181
epoch 92700  training loss: 0.06311291456222534
epoch 92700  clean testing loss: 0.05508989840745926
epoch 92800  training loss: 0.06311185657978058

 93%|██████████████████████████████████████████████████████████████████████████▌     | 93131/100000 [05:28<00:21, 320.80it/s]
epoch 92900  training loss: 0.06311066448688507
epoch 92900  clean testing loss: 0.05509427934885025
epoch 93000  training loss: 0.06310959905385971
epoch 93000  clean testing loss: 0.055093441158533096
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 93100  training loss: 0.06310856342315674
epoch 93100  clean testing loss: 0.055096741765737534
epoch 93200  training loss: 0.06310761719942093
epoch 93200  clean testing loss: 0.055092956870794296
epoch 93300  training loss: 0.0631067082285881
epoch 93300  clean testing loss: 0.055097807198762894
epoch 93400  training loss: 0.06310571730136871
epoch 93400  clean testing loss: 0.05509946867823601
epoch 93500  training loss: 0.06310485303401947

 94%|███████████████████████████████████████████████████████████████████████████     | 93791/100000 [05:30<00:19, 321.54it/s]
epoch 93600  training loss: 0.06310386210680008
epoch 93600  clean testing loss: 0.055102184414863586
epoch 93700  training loss: 0.06310290843248367
epoch 93700  clean testing loss: 0.055103618651628494
epoch 93800  training loss: 0.06310196965932846
epoch 93800  clean testing loss: 0.0551031231880188
epoch 93900  training loss: 0.06310100853443146
epoch 93900  clean testing loss: 0.05510583147406578
epoch 94000  training loss: 0.06310015916824341
epoch 94000  clean testing loss: 0.05510953068733215
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 94100  training loss: 0.06309916824102402

 94%|███████████████████████████████████████████████████████████████████████████▌    | 94385/100000 [05:32<00:17, 321.84it/s]
epoch 94200  training loss: 0.06309819966554642
epoch 94200  clean testing loss: 0.05510837957262993
epoch 94300  training loss: 0.0630972683429718
epoch 94300  clean testing loss: 0.05511432886123657
epoch 94400  training loss: 0.06309632956981659
epoch 94400  clean testing loss: 0.05511017516255379
epoch 94500  training loss: 0.06309536099433899
epoch 94500  clean testing loss: 0.055114008486270905
epoch 94600  training loss: 0.06309444457292557
epoch 94600  clean testing loss: 0.05511615425348282
epoch 94700  training loss: 0.06309348344802856
epoch 94700  clean testing loss: 0.05511537566781044
epoch 94800  training loss: 0.06309252977371216

 95%|████████████████████████████████████████████████████████████████████████████    | 95078/100000 [05:34<00:15, 319.97it/s]
epoch 94900  training loss: 0.06309163570404053
epoch 94900  clean testing loss: 0.055120691657066345
epoch 95000  training loss: 0.06309066712856293
epoch 95000  clean testing loss: 0.05512549728155136
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 95100  training loss: 0.06308972835540771
epoch 95100  clean testing loss: 0.055126700550317764
epoch 95200  training loss: 0.0630887821316719
epoch 95200  clean testing loss: 0.05512668192386627
epoch 95300  training loss: 0.06308788806200027
epoch 95300  clean testing loss: 0.05512561649084091
epoch 95400  training loss: 0.06308694928884506

 96%|████████████████████████████████████████████████████████████████████████████▌   | 95704/100000 [05:36<00:13, 321.55it/s]
epoch 95500  training loss: 0.06308599561452866
epoch 95500  clean testing loss: 0.05512821674346924
epoch 95600  training loss: 0.06308499723672867
epoch 95600  clean testing loss: 0.05513211339712143
epoch 95700  training loss: 0.06308411061763763
epoch 95700  clean testing loss: 0.05513305217027664
epoch 95800  training loss: 0.06308317184448242
epoch 95800  clean testing loss: 0.05513205751776695
epoch 95900  training loss: 0.06308218836784363
epoch 95900  clean testing loss: 0.055132463574409485
epoch 96000  training loss: 0.0630812793970108
epoch 96000  clean testing loss: 0.0551365464925766

 96%|█████████████████████████████████████████████████████████████████████████████   | 96363/100000 [05:38<00:11, 321.66it/s]
epoch 96100  training loss: 0.06308050453662872
epoch 96100  clean testing loss: 0.05513796582818031
epoch 96200  training loss: 0.063079833984375
epoch 96200  clean testing loss: 0.05513862147927284
epoch 96300  training loss: 0.0630791038274765
epoch 96300  clean testing loss: 0.05514189973473549
epoch 96400  training loss: 0.06307829171419144
epoch 96400  clean testing loss: 0.05514083802700043
epoch 96500  training loss: 0.06307757645845413
epoch 96500  clean testing loss: 0.05514298751950264
epoch 96600  training loss: 0.06307681649923325
epoch 96600  clean testing loss: 0.05514280125498772
epoch 96700  training loss: 0.06307613104581833

 97%|█████████████████████████████████████████████████████████████████████████████▌  | 96991/100000 [05:40<00:09, 320.53it/s]
epoch 96800  training loss: 0.06307532638311386
epoch 96800  clean testing loss: 0.055147211998701096
epoch 96900  training loss: 0.0630745217204094
epoch 96900  clean testing loss: 0.055148303508758545
epoch 97000  training loss: 0.06307382136583328
epoch 97000  clean testing loss: 0.05514668673276901
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 97100  training loss: 0.06307311356067657
epoch 97100  clean testing loss: 0.05514783039689064
epoch 97200  training loss: 0.06307227909564972
epoch 97200  clean testing loss: 0.05514898896217346
epoch 97300  training loss: 0.06307152658700943

 98%|██████████████████████████████████████████████████████████████████████████████  | 97652/100000 [05:42<00:07, 324.12it/s]
epoch 97400  training loss: 0.0630708858370781
epoch 97400  clean testing loss: 0.05515385791659355
epoch 97500  training loss: 0.06307010352611542
epoch 97500  clean testing loss: 0.05515257641673088
epoch 97600  training loss: 0.06306929141283035
epoch 97600  clean testing loss: 0.055151574313640594
epoch 97700  training loss: 0.06306856870651245
epoch 97700  clean testing loss: 0.05515311285853386
epoch 97800  training loss: 0.06306783109903336
epoch 97800  clean testing loss: 0.0551564022898674
epoch 97900  training loss: 0.06306710094213486
epoch 97900  clean testing loss: 0.055159542709589005
epoch 98000  training loss: 0.06306632608175278
epoch 98000  clean testing loss: 0.055160220712423325

 98%|██████████████████████████████████████████████████████████████████████████████▌ | 98277/100000 [05:44<00:05, 319.88it/s]
epoch 98100  training loss: 0.06306556612253189
epoch 98100  clean testing loss: 0.05515991523861885
epoch 98200  training loss: 0.0630648210644722
epoch 98200  clean testing loss: 0.055161044001579285
epoch 98300  training loss: 0.06306405365467072
epoch 98300  clean testing loss: 0.05516340583562851
epoch 98400  training loss: 0.06306330859661102
epoch 98400  clean testing loss: 0.055163491517305374
epoch 98500  training loss: 0.06306254863739014
epoch 98500  clean testing loss: 0.055163707584142685
epoch 98600  training loss: 0.06306180357933044

 99%|███████████████████████████████████████████████████████████████████████████████▏| 98937/100000 [05:46<00:03, 322.80it/s]
epoch 98700  training loss: 0.06306103616952896
epoch 98700  clean testing loss: 0.055166564881801605
epoch 98800  training loss: 0.06306040287017822
epoch 98800  clean testing loss: 0.05516666918992996
epoch 98900  training loss: 0.06305961310863495
epoch 98900  clean testing loss: 0.055168330669403076
epoch 99000  training loss: 0.06305879354476929
epoch 99000  clean testing loss: 0.055170003324747086
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 99100  training loss: 0.06305820494890213
epoch 99100  clean testing loss: 0.055169302970170975
epoch 99200  training loss: 0.06305757910013199
epoch 99200  clean testing loss: 0.055173903703689575
epoch 99300  training loss: 0.06305701285600662

100%|███████████████████████████████████████████████████████████████████████████████▋| 99598/100000 [05:48<00:01, 323.33it/s]
epoch 99400  training loss: 0.06305637210607529
epoch 99400  clean testing loss: 0.055174801498651505
epoch 99500  training loss: 0.06305576115846634
epoch 99500  clean testing loss: 0.05517473816871643
epoch 99600  training loss: 0.06305516511201859
epoch 99600  clean testing loss: 0.055176857858896255
epoch 99700  training loss: 0.06305458396673203
epoch 99700  clean testing loss: 0.05517393350601196
epoch 99800  training loss: 0.06305394321680069
epoch 99800  clean testing loss: 0.055178843438625336
epoch 99900  training loss: 0.06305333971977234

100%|███████████████████████████████████████████████████████████████████████████████| 100000/100000 [05:49<00:00, 285.79it/s]
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
