
  0%|▎                                                                                 | 319/100000 [00:01<06:33, 253.07it/s]
epoch 75700  clean testing loss: 0.08431924134492874
epoch 75800  training loss: 0.02392958104610443
epoch 75800  clean testing loss: 0.08431355655193329
epoch 75900  training loss: 0.023922409862279892

 76%|█████████████████████████████████████████████████████████████                   | 76333/100000 [06:26<01:53, 208.26it/s]
epoch 76000  training loss: 0.023918146267533302
epoch 76000  clean testing loss: 0.0843154788017273
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 76100  training loss: 0.02390546165406704
epoch 76100  clean testing loss: 0.08441358059644699
epoch 76200  training loss: 0.023896710947155952
epoch 76200  clean testing loss: 0.08437846601009369
epoch 76300  training loss: 0.023903051391243935

 77%|█████████████████████████████████████████████████████████████▍                  | 76750/100000 [06:28<01:51, 208.60it/s]
epoch 76400  training loss: 0.023884695023298264
epoch 76400  clean testing loss: 0.08442666381597519
epoch 76500  training loss: 0.02387825958430767
epoch 76500  clean testing loss: 0.08440624177455902
epoch 76600  training loss: 0.02387004904448986
epoch 76600  clean testing loss: 0.08443421125411987
epoch 76700  training loss: 0.02386477403342724

 77%|█████████████████████████████████████████████████████████████▋                  | 77164/100000 [06:30<01:49, 209.26it/s]
epoch 76800  training loss: 0.023861898109316826
epoch 76800  clean testing loss: 0.08440051972866058
epoch 76900  training loss: 0.02384786680340767
epoch 76900  clean testing loss: 0.08445394039154053
epoch 77000  training loss: 0.02384040132164955
epoch 77000  clean testing loss: 0.08448570221662521
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 77100  training loss: 0.023834018036723137

 78%|██████████████████████████████████████████████████████████████                  | 77578/100000 [06:32<01:47, 209.54it/s]
epoch 77200  training loss: 0.023825200274586678
epoch 77200  clean testing loss: 0.084470734000206
epoch 77300  training loss: 0.023820573464035988
epoch 77300  clean testing loss: 0.08450601994991302
epoch 77400  training loss: 0.023812463507056236
epoch 77400  clean testing loss: 0.08451791852712631
epoch 77500  training loss: 0.023809272795915604

 78%|██████████████████████████████████████████████████████████████▍                 | 77991/100000 [06:34<01:48, 203.36it/s]
epoch 77600  training loss: 0.023798592388629913
epoch 77600  clean testing loss: 0.0844762846827507
epoch 77700  training loss: 0.023791683837771416
epoch 77700  clean testing loss: 0.08460025489330292
epoch 77800  training loss: 0.0237949900329113
epoch 77800  clean testing loss: 0.08457063883543015
epoch 77900  training loss: 0.023785607889294624
epoch 77900  clean testing loss: 0.08457314968109131
epoch 78000  training loss: 0.02377268299460411
epoch 78000  clean testing loss: 0.08459929376840591

 78%|██████████████████████████████████████████████████████████████▋                 | 78404/100000 [06:36<01:44, 205.72it/s]
epoch 78100  training loss: 0.02376757562160492
epoch 78100  clean testing loss: 0.08465486764907837
epoch 78200  training loss: 0.02375839278101921
epoch 78200  clean testing loss: 0.0846090316772461
epoch 78300  training loss: 0.023754898458719254
epoch 78300  clean testing loss: 0.08462997525930405
epoch 78400  training loss: 0.02375059761106968

 79%|███████████████████████████████████████████████████████████████                 | 78820/100000 [06:38<01:42, 206.76it/s]
epoch 78500  training loss: 0.02374226041138172
epoch 78500  clean testing loss: 0.08465652167797089
epoch 78600  training loss: 0.023737460374832153
epoch 78600  clean testing loss: 0.08466663211584091
epoch 78700  training loss: 0.023730900138616562
epoch 78700  clean testing loss: 0.08461064845323563
epoch 78800  training loss: 0.023729505017399788

 79%|███████████████████████████████████████████████████████████████▍                | 79254/100000 [06:40<01:40, 205.73it/s]
epoch 78900  training loss: 0.02371816895902157
epoch 78900  clean testing loss: 0.08470036834478378
epoch 79000  training loss: 0.023712366819381714
epoch 79000  clean testing loss: 0.08465249836444855
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 79100  training loss: 0.02370685525238514
epoch 79100  clean testing loss: 0.084689199924469
epoch 79200  training loss: 0.023704856634140015

 80%|███████████████████████████████████████████████████████████████▋                | 79648/100000 [06:42<01:36, 209.83it/s]
epoch 79300  training loss: 0.023692505434155464
epoch 79300  clean testing loss: 0.08464639633893967
epoch 79400  training loss: 0.02368883602321148
epoch 79400  clean testing loss: 0.08473730832338333
epoch 79500  training loss: 0.0236810315400362
epoch 79500  clean testing loss: 0.0847039669752121
epoch 79600  training loss: 0.02367708645761013

 80%|████████████████████████████████████████████████████████████████                | 80082/100000 [06:44<01:35, 208.54it/s]
epoch 79700  training loss: 0.02367030270397663
epoch 79700  clean testing loss: 0.08473756909370422
epoch 79800  training loss: 0.023668985813856125
epoch 79800  clean testing loss: 0.08470073342323303
epoch 79900  training loss: 0.023661702871322632
epoch 79900  clean testing loss: 0.0847502052783966
epoch 80000  training loss: 0.02365264669060707
epoch 80000  clean testing loss: 0.08477465808391571

 80%|████████████████████████████████████████████████████████████████▍               | 80500/100000 [06:46<01:33, 208.38it/s]
epoch 80100  training loss: 0.02364281751215458
epoch 80100  clean testing loss: 0.08470692485570908
epoch 80200  training loss: 0.02364385314285755
epoch 80200  clean testing loss: 0.08467576652765274
epoch 80300  training loss: 0.0236298106610775
epoch 80300  clean testing loss: 0.08477447926998138
epoch 80400  training loss: 0.023626290261745453

 81%|████████████████████████████████████████████████████████████████▋               | 80915/100000 [06:48<01:30, 210.25it/s]
epoch 80500  training loss: 0.023618139326572418
epoch 80500  clean testing loss: 0.08475880324840546
epoch 80600  training loss: 0.023611638695001602
epoch 80600  clean testing loss: 0.08472521603107452
epoch 80700  training loss: 0.023607471957802773
epoch 80700  clean testing loss: 0.08475230634212494
epoch 80800  training loss: 0.023599863052368164
epoch 80800  clean testing loss: 0.08477191627025604
epoch 80900  training loss: 0.023591311648488045

 81%|█████████████████████████████████████████████████████████████████               | 81328/100000 [06:50<01:31, 202.98it/s]
epoch 81000  training loss: 0.02358683943748474
epoch 81000  clean testing loss: 0.08479204028844833
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 81100  training loss: 0.02357766032218933
epoch 81100  clean testing loss: 0.08481276780366898
epoch 81200  training loss: 0.023572485893964767
epoch 81200  clean testing loss: 0.08479020744562149
epoch 81300  training loss: 0.023569732904434204

 82%|█████████████████████████████████████████████████████████████████▍              | 81743/100000 [06:52<01:29, 205.10it/s]
epoch 81400  training loss: 0.023564087226986885
epoch 81400  clean testing loss: 0.08481981605291367
epoch 81500  training loss: 0.023557547479867935
epoch 81500  clean testing loss: 0.0848095640540123
epoch 81600  training loss: 0.023551398888230324
epoch 81600  clean testing loss: 0.08485513925552368
epoch 81700  training loss: 0.023547478020191193

 82%|█████████████████████████████████████████████████████████████████▋              | 82157/100000 [06:54<01:26, 206.54it/s]
epoch 81800  training loss: 0.023542622104287148
epoch 81800  clean testing loss: 0.08483725786209106
epoch 81900  training loss: 0.023534616455435753
epoch 81900  clean testing loss: 0.08487124741077423
epoch 82000  training loss: 0.023530393838882446
epoch 82000  clean testing loss: 0.08489160239696503
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 82100  training loss: 0.023524289950728416

 83%|██████████████████████████████████████████████████████████████████              | 82573/100000 [06:56<01:23, 208.34it/s]
epoch 82200  training loss: 0.023518918082118034
epoch 82200  clean testing loss: 0.08494937419891357
epoch 82300  training loss: 0.023512303829193115
epoch 82300  clean testing loss: 0.08492499589920044
epoch 82400  training loss: 0.02350686304271221
epoch 82400  clean testing loss: 0.08495419472455978
epoch 82500  training loss: 0.023500757291913033

 83%|██████████████████████████████████████████████████████████████████▍             | 82988/100000 [06:58<01:21, 208.85it/s]
epoch 82600  training loss: 0.023496050387620926
epoch 82600  clean testing loss: 0.08493625372648239
epoch 82700  training loss: 0.02349333092570305
epoch 82700  clean testing loss: 0.08498430997133255
epoch 82800  training loss: 0.023484645411372185
epoch 82800  clean testing loss: 0.08500515669584274
epoch 82900  training loss: 0.02348066121339798

 83%|██████████████████████████████████████████████████████████████████▋             | 83403/100000 [07:00<01:18, 210.20it/s]
epoch 83000  training loss: 0.02347303181886673
epoch 83000  clean testing loss: 0.08494593948125839
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 83100  training loss: 0.023469505831599236
epoch 83100  clean testing loss: 0.08500538766384125
epoch 83200  training loss: 0.023463550955057144
epoch 83200  clean testing loss: 0.08503163605928421
epoch 83300  training loss: 0.023460227996110916

 84%|███████████████████████████████████████████████████████████████████             | 83817/100000 [07:02<01:19, 202.71it/s]
epoch 83400  training loss: 0.023451760411262512
epoch 83400  clean testing loss: 0.08504504710435867
epoch 83500  training loss: 0.023446720093488693
epoch 83500  clean testing loss: 0.08506020903587341
epoch 83600  training loss: 0.023444250226020813
epoch 83600  clean testing loss: 0.08499141782522202
epoch 83700  training loss: 0.023440320044755936
epoch 83700  clean testing loss: 0.08500248938798904
epoch 83800  training loss: 0.02343081124126911

 84%|███████████████████████████████████████████████████████████████████▍            | 84233/100000 [07:04<01:17, 204.63it/s]
epoch 83900  training loss: 0.02342676743865013
epoch 83900  clean testing loss: 0.08506185561418533
epoch 84000  training loss: 0.02342245914041996
epoch 84000  clean testing loss: 0.0850750207901001
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 84100  training loss: 0.02341333031654358
epoch 84100  clean testing loss: 0.08504864573478699
epoch 84200  training loss: 0.02341129444539547

 85%|███████████████████████████████████████████████████████████████████▋            | 84649/100000 [07:06<01:14, 206.17it/s]
epoch 84300  training loss: 0.023406198248267174
epoch 84300  clean testing loss: 0.08509910851716995
epoch 84400  training loss: 0.023404469713568687
epoch 84400  clean testing loss: 0.08505627512931824
epoch 84500  training loss: 0.02339574135839939
epoch 84500  clean testing loss: 0.08510764688253403
epoch 84600  training loss: 0.023390894755721092

 85%|████████████████████████████████████████████████████████████████████            | 85064/100000 [07:08<01:12, 205.53it/s]
epoch 84700  training loss: 0.02338695153594017
epoch 84700  clean testing loss: 0.08519014716148376
epoch 84800  training loss: 0.02338292822241783
epoch 84800  clean testing loss: 0.08509636670351028
epoch 84900  training loss: 0.023377565667033195
epoch 84900  clean testing loss: 0.08512624353170395
epoch 85000  training loss: 0.02337128110229969
epoch 85000  clean testing loss: 0.0851278081536293

 85%|████████████████████████████████████████████████████████████████████▎           | 85369/100000 [07:09<01:10, 208.73it/s]
epoch 85100  training loss: 0.02336997725069523
epoch 85100  clean testing loss: 0.08515069633722305
epoch 85200  training loss: 0.023362454026937485
epoch 85200  clean testing loss: 0.08515165746212006
epoch 85300  training loss: 0.023358361795544624
epoch 85300  clean testing loss: 0.08518017828464508
epoch 85400  training loss: 0.02335279807448387

 86%|████████████████████████████████████████████████████████████████████▋           | 85784/100000 [07:11<01:07, 210.52it/s]
epoch 85500  training loss: 0.023349644616246223
epoch 85500  clean testing loss: 0.08518310636281967
epoch 85600  training loss: 0.023342441767454147
epoch 85600  clean testing loss: 0.08517114818096161
epoch 85700  training loss: 0.023341184481978416
epoch 85700  clean testing loss: 0.08519506454467773
epoch 85800  training loss: 0.023336635902523994

 86%|████████████████████████████████████████████████████████████████████▉           | 86197/100000 [07:13<01:08, 202.80it/s]
epoch 85900  training loss: 0.023329269140958786
epoch 85900  clean testing loss: 0.08525188267230988
epoch 86000  training loss: 0.02332526072859764
epoch 86000  clean testing loss: 0.08525964617729187
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 86100  training loss: 0.023322423920035362
epoch 86100  clean testing loss: 0.08520769327878952
epoch 86200  training loss: 0.023314539343118668

 87%|█████████████████████████████████████████████████████████████████████▎          | 86617/100000 [07:15<01:04, 206.18it/s]
epoch 86300  training loss: 0.023312045261263847
epoch 86300  clean testing loss: 0.08524959534406662
epoch 86400  training loss: 0.02330591343343258
epoch 86400  clean testing loss: 0.08526147902011871
epoch 86500  training loss: 0.023303041234612465
epoch 86500  clean testing loss: 0.08530602604150772
epoch 86600  training loss: 0.023297084495425224
epoch 86600  clean testing loss: 0.08525168150663376
epoch 86700  training loss: 0.023292500525712967

 87%|█████████████████████████████████████████████████████████████████████▌          | 87030/100000 [07:17<01:04, 202.61it/s]
epoch 86800  training loss: 0.023288274183869362
epoch 86800  clean testing loss: 0.0852847471833229
epoch 86900  training loss: 0.023285623639822006
epoch 86900  clean testing loss: 0.08528424799442291
epoch 87000  training loss: 0.02328181266784668
epoch 87000  clean testing loss: 0.08530740439891815
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 87100  training loss: 0.023275425657629967

 87%|█████████████████████████████████████████████████████████████████████▉          | 87444/100000 [07:19<01:00, 206.18it/s]
epoch 87200  training loss: 0.023270336911082268
epoch 87200  clean testing loss: 0.08531270176172256
epoch 87300  training loss: 0.023266511037945747
epoch 87300  clean testing loss: 0.08534257113933563
epoch 87400  training loss: 0.023262696340680122
epoch 87400  clean testing loss: 0.08535399287939072
epoch 87500  training loss: 0.023259958252310753

 88%|██████████████████████████████████████████████████████████████████████▎         | 87858/100000 [07:21<00:58, 207.56it/s]
epoch 87600  training loss: 0.023256497457623482
epoch 87600  clean testing loss: 0.08533930778503418
epoch 87700  training loss: 0.02325054630637169
epoch 87700  clean testing loss: 0.0853508710861206
epoch 87800  training loss: 0.023246636614203453
epoch 87800  clean testing loss: 0.0853298157453537
epoch 87900  training loss: 0.02324388176202774

 88%|██████████████████████████████████████████████████████████████████████▌         | 88272/100000 [07:23<00:56, 208.91it/s]
epoch 88000  training loss: 0.02323889546096325
epoch 88000  clean testing loss: 0.08534123748540878
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 88100  training loss: 0.023235715925693512
epoch 88100  clean testing loss: 0.08540552854537964
epoch 88200  training loss: 0.023231778293848038
epoch 88200  clean testing loss: 0.0854068323969841
epoch 88300  training loss: 0.02322746440768242

 89%|██████████████████████████████████████████████████████████████████████▉         | 88687/100000 [07:25<00:53, 210.25it/s]
epoch 88400  training loss: 0.023222604766488075
epoch 88400  clean testing loss: 0.08538065105676651
epoch 88500  training loss: 0.023219726979732513
epoch 88500  clean testing loss: 0.08543504774570465
epoch 88600  training loss: 0.02321523055434227
epoch 88600  clean testing loss: 0.08545949310064316
epoch 88700  training loss: 0.02321077324450016

 89%|███████████████████████████████████████████████████████████████████████▎        | 89098/100000 [07:27<00:54, 201.87it/s]
epoch 88800  training loss: 0.023206833750009537
epoch 88800  clean testing loss: 0.0854702815413475
epoch 88900  training loss: 0.023202156648039818
epoch 88900  clean testing loss: 0.08543192595243454
epoch 89000  training loss: 0.023197190836071968
epoch 89000  clean testing loss: 0.08544638007879257
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 89100  training loss: 0.02319289930164814

 90%|███████████████████████████████████████████████████████████████████████▌        | 89514/100000 [07:30<00:51, 205.19it/s]
epoch 89200  training loss: 0.023189065977931023
epoch 89200  clean testing loss: 0.08546571433544159
epoch 89300  training loss: 0.02318587712943554
epoch 89300  clean testing loss: 0.08545521646738052
epoch 89400  training loss: 0.02318020723760128
epoch 89400  clean testing loss: 0.08549106121063232
epoch 89500  training loss: 0.02317674830555916
epoch 89500  clean testing loss: 0.08547035604715347
epoch 89600  training loss: 0.02317257970571518

 90%|███████████████████████████████████████████████████████████████████████▉        | 89929/100000 [07:32<00:48, 206.47it/s]
epoch 89700  training loss: 0.02316851168870926
epoch 89700  clean testing loss: 0.08550171554088593
epoch 89800  training loss: 0.0231644157320261
epoch 89800  clean testing loss: 0.08553615212440491
epoch 89900  training loss: 0.023159721866250038
epoch 89900  clean testing loss: 0.08551950752735138
epoch 90000  training loss: 0.023156926035881042
epoch 90000  clean testing loss: 0.08556775748729706

 90%|████████████████████████████████████████████████████████████████████████▎       | 90342/100000 [07:34<00:46, 208.87it/s]
epoch 90100  training loss: 0.02315264195203781
epoch 90100  clean testing loss: 0.08554266393184662
epoch 90200  training loss: 0.023149685934185982
epoch 90200  clean testing loss: 0.0855453684926033
epoch 90300  training loss: 0.02314751408994198
epoch 90300  clean testing loss: 0.08553549647331238
epoch 90400  training loss: 0.02314290963113308

 91%|████████████████████████████████████████████████████████████████████████▌       | 90757/100000 [07:36<00:44, 209.41it/s]
epoch 90500  training loss: 0.023141132667660713
epoch 90500  clean testing loss: 0.08555851131677628
epoch 90600  training loss: 0.023136600852012634
epoch 90600  clean testing loss: 0.08555535972118378
epoch 90700  training loss: 0.0231326911598444
epoch 90700  clean testing loss: 0.08558328449726105
epoch 90800  training loss: 0.02312973327934742

 91%|████████████████████████████████████████████████████████████████████████▉       | 91172/100000 [07:38<00:41, 210.92it/s]
epoch 90900  training loss: 0.02312592789530754
epoch 90900  clean testing loss: 0.08558719605207443
epoch 91000  training loss: 0.02312275394797325
epoch 91000  clean testing loss: 0.08562348037958145
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 91100  training loss: 0.023118633776903152
epoch 91100  clean testing loss: 0.08562898635864258
epoch 91200  training loss: 0.023115476593375206

 92%|█████████████████████████████████████████████████████████████████████████▎      | 91588/100000 [07:40<00:41, 203.01it/s]
epoch 91300  training loss: 0.023111818358302116
epoch 91300  clean testing loss: 0.08563878387212753
epoch 91400  training loss: 0.023108169436454773
epoch 91400  clean testing loss: 0.08562296628952026
epoch 91500  training loss: 0.023105725646018982
epoch 91500  clean testing loss: 0.08564823120832443
epoch 91600  training loss: 0.023102914914488792

 92%|█████████████████████████████████████████████████████████████████████████▌      | 92005/100000 [07:42<00:39, 202.01it/s]
epoch 91700  training loss: 0.02309892699122429
epoch 91700  clean testing loss: 0.08565739542245865
epoch 91800  training loss: 0.023094628006219864
epoch 91800  clean testing loss: 0.08567684888839722
epoch 91900  training loss: 0.023091213777661324
epoch 91900  clean testing loss: 0.08564934134483337
epoch 92000  training loss: 0.02308753691613674
epoch 92000  clean testing loss: 0.08567941933870316

 92%|█████████████████████████████████████████████████████████████████████████▉      | 92422/100000 [07:44<00:36, 205.99it/s]
epoch 92100  training loss: 0.023084798827767372
epoch 92100  clean testing loss: 0.08568906784057617
epoch 92200  training loss: 0.023080872371792793
epoch 92200  clean testing loss: 0.0857359915971756
epoch 92300  training loss: 0.023076482117176056
epoch 92300  clean testing loss: 0.08571743220090866
epoch 92400  training loss: 0.023073675110936165
epoch 92400  clean testing loss: 0.08569718897342682
epoch 92500  training loss: 0.02307061105966568

 93%|██████████████████████████████████████████████████████████████████████████▎     | 92843/100000 [07:46<00:34, 206.56it/s]
epoch 92600  training loss: 0.023066580295562744
epoch 92600  clean testing loss: 0.08569008111953735
epoch 92700  training loss: 0.023063192144036293
epoch 92700  clean testing loss: 0.08572793751955032
epoch 92800  training loss: 0.023059673607349396
epoch 92800  clean testing loss: 0.08575650304555893
epoch 92900  training loss: 0.023057516664266586

 93%|██████████████████████████████████████████████████████████████████████████▌     | 93259/100000 [07:48<00:32, 207.62it/s]
epoch 93000  training loss: 0.023053107783198357
epoch 93000  clean testing loss: 0.08576605468988419
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 93100  training loss: 0.02305055968463421
epoch 93100  clean testing loss: 0.08575461059808731
epoch 93200  training loss: 0.023047057911753654
epoch 93200  clean testing loss: 0.08576589077711105
epoch 93300  training loss: 0.023043913766741753

 94%|██████████████████████████████████████████████████████████████████████████▉     | 93676/100000 [07:50<00:30, 209.02it/s]
epoch 93400  training loss: 0.0230410173535347
epoch 93400  clean testing loss: 0.08575794100761414
epoch 93500  training loss: 0.023038189858198166
epoch 93500  clean testing loss: 0.0857585221529007
epoch 93600  training loss: 0.023034626618027687
epoch 93600  clean testing loss: 0.08580447733402252
epoch 93700  training loss: 0.02303152158856392

 94%|███████████████████████████████████████████████████████████████████████████▎    | 94091/100000 [07:52<00:28, 208.53it/s]
epoch 93800  training loss: 0.023029835894703865
epoch 93800  clean testing loss: 0.08580384403467178
epoch 93900  training loss: 0.023027315735816956
epoch 93900  clean testing loss: 0.08578745275735855
epoch 94000  training loss: 0.0230228491127491
epoch 94000  clean testing loss: 0.0858292281627655
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 94100  training loss: 0.02302057482302189

 95%|███████████████████████████████████████████████████████████████████████████▌    | 94508/100000 [07:54<00:26, 210.36it/s]
epoch 94200  training loss: 0.023016994819045067
epoch 94200  clean testing loss: 0.08584655076265335
epoch 94300  training loss: 0.023013951256871223
epoch 94300  clean testing loss: 0.08585997670888901
epoch 94400  training loss: 0.023009704425930977
epoch 94400  clean testing loss: 0.08583161979913712
epoch 94500  training loss: 0.023005660623311996

 95%|███████████████████████████████████████████████████████████████████████████▉    | 94924/100000 [07:56<00:24, 205.03it/s]
epoch 94600  training loss: 0.023002132773399353
epoch 94600  clean testing loss: 0.08585135638713837
epoch 94700  training loss: 0.022998973727226257
epoch 94700  clean testing loss: 0.08584920316934586
epoch 94800  training loss: 0.022996796295046806
epoch 94800  clean testing loss: 0.08586642891168594
epoch 94900  training loss: 0.022993169724941254

 95%|████████████████████████████████████████████████████████████████████████████▎   | 95341/100000 [07:58<00:22, 203.68it/s]
epoch 95000  training loss: 0.022989314049482346
epoch 95000  clean testing loss: 0.08588273078203201
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 95100  training loss: 0.022986672818660736
epoch 95100  clean testing loss: 0.08589154481887817
epoch 95200  training loss: 0.022983968257904053
epoch 95200  clean testing loss: 0.08589541167020798
epoch 95300  training loss: 0.02298017591238022
epoch 95300  clean testing loss: 0.08590301126241684
epoch 95400  training loss: 0.02297767624258995

 96%|████████████████████████████████████████████████████████████████████████████▌   | 95761/100000 [08:00<00:20, 204.87it/s]
epoch 95500  training loss: 0.022975759580731392
epoch 95500  clean testing loss: 0.08594199270009995
epoch 95600  training loss: 0.022970125079154968
epoch 95600  clean testing loss: 0.08590373396873474
epoch 95700  training loss: 0.022967251017689705
epoch 95700  clean testing loss: 0.08593323081731796
epoch 95800  training loss: 0.022963838651776314

 96%|████████████████████████████████████████████████████████████████████████████▉   | 96176/100000 [08:02<00:18, 206.36it/s]
epoch 95900  training loss: 0.022961320355534554
epoch 95900  clean testing loss: 0.08595636487007141
epoch 96000  training loss: 0.022959286347031593
epoch 96000  clean testing loss: 0.08595433086156845
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 96100  training loss: 0.022955691441893578
epoch 96100  clean testing loss: 0.08596230298280716
epoch 96200  training loss: 0.022952955216169357

 97%|█████████████████████████████████████████████████████████████████████████████▎  | 96596/100000 [08:04<00:16, 206.56it/s]
epoch 96300  training loss: 0.022950291633605957
epoch 96300  clean testing loss: 0.08594339340925217
epoch 96400  training loss: 0.022948842495679855
epoch 96400  clean testing loss: 0.08596719801425934
epoch 96500  training loss: 0.02294628694653511
epoch 96500  clean testing loss: 0.08598654717206955
epoch 96600  training loss: 0.022943047806620598

 97%|█████████████████████████████████████████████████████████████████████████████▌  | 97011/100000 [08:06<00:14, 204.20it/s]
epoch 96700  training loss: 0.022941838949918747
epoch 96700  clean testing loss: 0.08597702533006668
epoch 96800  training loss: 0.022938575595617294
epoch 96800  clean testing loss: 0.08598599582910538
epoch 96900  training loss: 0.02293570153415203
epoch 96900  clean testing loss: 0.08599211275577545
epoch 97000  training loss: 0.02293318137526512
epoch 97000  clean testing loss: 0.08599507808685303

 97%|█████████████████████████████████████████████████████████████████████████████▉  | 97425/100000 [08:08<00:12, 208.88it/s]
epoch 97100  training loss: 0.022930799052119255
epoch 97100  clean testing loss: 0.08601422607898712
epoch 97200  training loss: 0.02292742021381855
epoch 97200  clean testing loss: 0.08601263910531998
epoch 97300  training loss: 0.02292548678815365
epoch 97300  clean testing loss: 0.08601105213165283
epoch 97400  training loss: 0.02292311191558838

 98%|██████████████████████████████████████████████████████████████████████████████▎ | 97840/100000 [08:10<00:10, 209.20it/s]
epoch 97500  training loss: 0.02292053773999214
epoch 97500  clean testing loss: 0.08603348582983017
epoch 97600  training loss: 0.02291717194020748
epoch 97600  clean testing loss: 0.0860285609960556
epoch 97700  training loss: 0.022915543988347054
epoch 97700  clean testing loss: 0.08604564517736435
epoch 97800  training loss: 0.022913407534360886
epoch 97800  clean testing loss: 0.08604840934276581
epoch 97900  training loss: 0.022909868508577347

 98%|██████████████████████████████████████████████████████████████████████████████▌ | 98254/100000 [08:12<00:08, 211.83it/s]
epoch 98000  training loss: 0.022908136248588562
epoch 98000  clean testing loss: 0.08605417609214783
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 98100  training loss: 0.022904464974999428
epoch 98100  clean testing loss: 0.08606944978237152
epoch 98200  training loss: 0.022902779281139374
epoch 98200  clean testing loss: 0.08608418703079224
epoch 98300  training loss: 0.02289973944425583

 99%|██████████████████████████████████████████████████████████████████████████████▉ | 98673/100000 [08:14<00:06, 205.01it/s]
epoch 98400  training loss: 0.022897347807884216
epoch 98400  clean testing loss: 0.08609406650066376
epoch 98500  training loss: 0.022895311936736107
epoch 98500  clean testing loss: 0.08611056953668594
epoch 98600  training loss: 0.022893395274877548
epoch 98600  clean testing loss: 0.08610237389802933
epoch 98700  training loss: 0.02288924530148506

 99%|███████████████████████████████████████████████████████████████████████████████▎| 99087/100000 [08:16<00:04, 204.22it/s]
epoch 98800  training loss: 0.02288774587213993
epoch 98800  clean testing loss: 0.08610036224126816
epoch 98900  training loss: 0.022884590551257133
epoch 98900  clean testing loss: 0.08610790222883224
epoch 99000  training loss: 0.02288161963224411
epoch 99000  clean testing loss: 0.08611419796943665
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 99100  training loss: 0.022879518568515778

 99%|███████████████████████████████████████████████████████████████████████████████▌| 99487/100000 [08:18<00:02, 208.78it/s]
epoch 99200  training loss: 0.022877760231494904
epoch 99200  clean testing loss: 0.08613025397062302
epoch 99300  training loss: 0.022875161841511726
epoch 99300  clean testing loss: 0.08613055944442749
epoch 99400  training loss: 0.022873790934681892
epoch 99400  clean testing loss: 0.08614154905080795
epoch 99500  training loss: 0.022870825603604317

100%|███████████████████████████████████████████████████████████████████████████████▉| 99904/100000 [08:20<00:00, 209.72it/s]
epoch 99600  training loss: 0.022868996486067772
epoch 99600  clean testing loss: 0.08616197109222412
epoch 99700  training loss: 0.022867152467370033
epoch 99700  clean testing loss: 0.08617179095745087
epoch 99800  training loss: 0.02286459133028984
epoch 99800  clean testing loss: 0.0861467495560646
epoch 99900  training loss: 0.022862976416945457

100%|███████████████████████████████████████████████████████████████████████████████| 100000/100000 [08:20<00:00, 199.75it/s]
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
